block,layer,position,prompt,rank_intermediate,rank_answer
ic,19,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,146944,47603
ic,20,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,85257,37608
ic,20,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,1114,202
ic,20,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,12955,28612
ic,20,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,142477,130686
ic,20,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,95439,102690
ic,20,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,134342,53429
ic,21,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,54531,34305
ic,21,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,12,304
ic,21,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,32626,49827
ic,21,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,136902,140941
ic,21,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,100871,102136
ic,21,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,138369,49387
ic,22,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,28730,34344
ic,22,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,4,153
ic,22,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,96877,69103
ic,22,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,133438,142151
ic,22,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,78194,88241
ic,22,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,126914,37426
ic,23,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,20174,36084
ic,23,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,2,156
ic,23,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,133021,66456
ic,23,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,115577,137835
ic,23,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,48346,99641
ic,23,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,104575,12022
ic,24,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,28,12168
ic,24,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,0,495
ic,24,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,16327,81308
ic,24,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,84699,140883
ic,24,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,2485,68987
ic,24,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,35940,4984
ic,25,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,9,2329
ic,25,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,1,200
ic,25,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,28379,51638
ic,25,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,52340,127337
ic,25,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,219,23537
ic,25,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,6801,1615
ic,26,101,The language of Sudunpel is Hanfivu. The continent of Rudpel,10,763
ic,26,102,The language of Sudunpel is Hanfivu. The continent of Rudpel,0,240
ic,26,103,The language of Sudunpel is Hanfivu. The continent of Rudpel,7747,33985
ic,26,104,The language of Sudunpel is Hanfivu. The continent of Rudpel,18726,102376
ic,26,105,The language of Sudunpel is Hanfivu. The continent of Rudpel,221,16455
ic,26,106,The language of Sudunpel is Hanfivu. The continent of Rudpel,2185,1561
ic,0,100,The language of Loka is Rudtol. The language of Yelortol is ,45588,27098
ic,0,101,The language of Loka is Rudtol. The language of Yelortol is ,15021,26428
ic,0,102,The language of Loka is Rudtol. The language of Yelortol is ,88310,59411
ic,0,103,The language of Loka is Rudtol. The language of Yelortol is ,91019,64547
ic,0,104,The language of Loka is Rudtol. The language of Yelortol is ,66930,66689
ic,0,105,The language of Loka is Rudtol. The language of Yelortol is ,35504,116079
ic,1,100,The language of Loka is Rudtol. The language of Yelortol is ,13047,16978
ic,1,101,The language of Loka is Rudtol. The language of Yelortol is ,4710,14675
ic,1,102,The language of Loka is Rudtol. The language of Yelortol is ,57363,52215
ic,1,103,The language of Loka is Rudtol. The language of Yelortol is ,83484,64648
ic,1,104,The language of Loka is Rudtol. The language of Yelortol is ,96467,90459
ic,1,105,The language of Loka is Rudtol. The language of Yelortol is ,22117,100570
ic,2,100,The language of Loka is Rudtol. The language of Yelortol is ,43003,33650
ic,2,101,The language of Loka is Rudtol. The language of Yelortol is ,9315,22545
ic,2,102,The language of Loka is Rudtol. The language of Yelortol is ,69353,74724
ic,2,103,The language of Loka is Rudtol. The language of Yelortol is ,101703,74447
ic,2,104,The language of Loka is Rudtol. The language of Yelortol is ,105887,110645
ic,2,105,The language of Loka is Rudtol. The language of Yelortol is ,30012,116504
ic,3,100,The language of Loka is Rudtol. The language of Yelortol is ,6563,8826
ic,3,101,The language of Loka is Rudtol. The language of Yelortol is ,7726,22433
ic,3,102,The language of Loka is Rudtol. The language of Yelortol is ,65877,63238
ic,3,103,The language of Loka is Rudtol. The language of Yelortol is ,43021,59418
ic,3,104,The language of Loka is Rudtol. The language of Yelortol is ,92248,82621
ic,3,105,The language of Loka is Rudtol. The language of Yelortol is ,21167,84627
ic,4,100,The language of Loka is Rudtol. The language of Yelortol is ,13014,11696
ic,4,101,The language of Loka is Rudtol. The language of Yelortol is ,10361,30139
ic,4,102,The language of Loka is Rudtol. The language of Yelortol is ,102743,91290
ic,4,103,The language of Loka is Rudtol. The language of Yelortol is ,106064,79325
ic,4,104,The language of Loka is Rudtol. The language of Yelortol is ,118090,95571
ic,4,105,The language of Loka is Rudtol. The language of Yelortol is ,13048,58709
ic,5,100,The language of Loka is Rudtol. The language of Yelortol is ,1860,4851
ic,5,101,The language of Loka is Rudtol. The language of Yelortol is ,2976,25647
ic,5,102,The language of Loka is Rudtol. The language of Yelortol is ,56616,66531
ic,5,103,The language of Loka is Rudtol. The language of Yelortol is ,64319,60263
ic,5,104,The language of Loka is Rudtol. The language of Yelortol is ,73024,75158
ic,5,105,The language of Loka is Rudtol. The language of Yelortol is ,6514,51965
ic,6,100,The language of Loka is Rudtol. The language of Yelortol is ,1847,3625
ic,6,101,The language of Loka is Rudtol. The language of Yelortol is ,6561,30562
ic,6,102,The language of Loka is Rudtol. The language of Yelortol is ,41285,58757
ic,6,103,The language of Loka is Rudtol. The language of Yelortol is ,70893,75446
ic,6,104,The language of Loka is Rudtol. The language of Yelortol is ,94797,89485
ic,6,105,The language of Loka is Rudtol. The language of Yelortol is ,3674,40183
ic,7,100,The language of Loka is Rudtol. The language of Yelortol is ,647,5507
ic,7,101,The language of Loka is Rudtol. The language of Yelortol is ,5090,36493
ic,7,102,The language of Loka is Rudtol. The language of Yelortol is ,25693,60827
ic,7,103,The language of Loka is Rudtol. The language of Yelortol is ,52182,71792
ic,7,104,The language of Loka is Rudtol. The language of Yelortol is ,38345,70510
ic,7,105,The language of Loka is Rudtol. The language of Yelortol is ,2329,38831
ic,8,100,The language of Loka is Rudtol. The language of Yelortol is ,13888,49782
ic,8,101,The language of Loka is Rudtol. The language of Yelortol is ,21910,78945
ic,8,102,The language of Loka is Rudtol. The language of Yelortol is ,73030,104183
ic,8,103,The language of Loka is Rudtol. The language of Yelortol is ,37381,68177
ic,8,104,The language of Loka is Rudtol. The language of Yelortol is ,100027,113440
ic,8,105,The language of Loka is Rudtol. The language of Yelortol is ,3227,66952
ic,9,100,The language of Loka is Rudtol. The language of Yelortol is ,1091,18285
ic,9,101,The language of Loka is Rudtol. The language of Yelortol is ,15478,63976
ic,9,102,The language of Loka is Rudtol. The language of Yelortol is ,50961,93369
ic,9,103,The language of Loka is Rudtol. The language of Yelortol is ,28156,37668
ic,9,104,The language of Loka is Rudtol. The language of Yelortol is ,55123,79474
ic,9,105,The language of Loka is Rudtol. The language of Yelortol is ,3399,56554
ic,10,100,The language of Loka is Rudtol. The language of Yelortol is ,1505,21739
ic,10,101,The language of Loka is Rudtol. The language of Yelortol is ,31482,82545
ic,10,102,The language of Loka is Rudtol. The language of Yelortol is ,93518,139337
ic,10,103,The language of Loka is Rudtol. The language of Yelortol is ,16092,41068
ic,10,104,The language of Loka is Rudtol. The language of Yelortol is ,64768,100175
ic,10,105,The language of Loka is Rudtol. The language of Yelortol is ,13188,86760
ic,11,100,The language of Loka is Rudtol. The language of Yelortol is ,389,17864
ic,11,101,The language of Loka is Rudtol. The language of Yelortol is ,11982,90428
ic,11,102,The language of Loka is Rudtol. The language of Yelortol is ,43010,138376
ic,11,103,The language of Loka is Rudtol. The language of Yelortol is ,3960,27118
ic,11,104,The language of Loka is Rudtol. The language of Yelortol is ,37897,124419
ic,11,105,The language of Loka is Rudtol. The language of Yelortol is ,5933,90431
ic,12,100,The language of Loka is Rudtol. The language of Yelortol is ,243,10558
ic,12,101,The language of Loka is Rudtol. The language of Yelortol is ,1980,70443
ic,12,102,The language of Loka is Rudtol. The language of Yelortol is ,77157,116141
ic,12,103,The language of Loka is Rudtol. The language of Yelortol is ,1105,21184
ic,12,104,The language of Loka is Rudtol. The language of Yelortol is ,10970,95657
ic,12,105,The language of Loka is Rudtol. The language of Yelortol is ,3652,50316
ic,13,100,The language of Loka is Rudtol. The language of Yelortol is ,1273,24977
ic,13,101,The language of Loka is Rudtol. The language of Yelortol is ,5106,84050
ic,13,102,The language of Loka is Rudtol. The language of Yelortol is ,5251,26967
ic,13,103,The language of Loka is Rudtol. The language of Yelortol is ,3141,24477
ic,13,104,The language of Loka is Rudtol. The language of Yelortol is ,23223,109546
ic,13,105,The language of Loka is Rudtol. The language of Yelortol is ,5507,59490
ic,14,100,The language of Loka is Rudtol. The language of Yelortol is ,1184,18403
ic,14,101,The language of Loka is Rudtol. The language of Yelortol is ,13497,101315
ic,14,102,The language of Loka is Rudtol. The language of Yelortol is ,40777,116259
ic,14,103,The language of Loka is Rudtol. The language of Yelortol is ,6768,30311
ic,14,104,The language of Loka is Rudtol. The language of Yelortol is ,83524,134904
ic,14,105,The language of Loka is Rudtol. The language of Yelortol is ,11139,72522
ic,15,100,The language of Loka is Rudtol. The language of Yelortol is ,2127,36150
ic,15,101,The language of Loka is Rudtol. The language of Yelortol is ,51627,141113
ic,15,102,The language of Loka is Rudtol. The language of Yelortol is ,59226,134537
ic,15,103,The language of Loka is Rudtol. The language of Yelortol is ,21169,60358
ic,15,104,The language of Loka is Rudtol. The language of Yelortol is ,124460,150513
ic,15,105,The language of Loka is Rudtol. The language of Yelortol is ,27347,122609
ic,16,100,The language of Loka is Rudtol. The language of Yelortol is ,4346,35147
ic,16,101,The language of Loka is Rudtol. The language of Yelortol is ,61989,148238
ic,16,102,The language of Loka is Rudtol. The language of Yelortol is ,99693,148584
ic,16,103,The language of Loka is Rudtol. The language of Yelortol is ,62783,118365
ic,16,104,The language of Loka is Rudtol. The language of Yelortol is ,111923,149678
ic,16,105,The language of Loka is Rudtol. The language of Yelortol is ,60146,127632
ic,17,100,The language of Loka is Rudtol. The language of Yelortol is ,5305,31210
ic,17,101,The language of Loka is Rudtol. The language of Yelortol is ,74064,147042
ic,17,102,The language of Loka is Rudtol. The language of Yelortol is ,122127,142980
ic,17,103,The language of Loka is Rudtol. The language of Yelortol is ,116894,133030
ic,17,104,The language of Loka is Rudtol. The language of Yelortol is ,145597,149989
ic,17,105,The language of Loka is Rudtol. The language of Yelortol is ,92991,131803
ic,18,100,The language of Loka is Rudtol. The language of Yelortol is ,72470,78008
ic,18,101,The language of Loka is Rudtol. The language of Yelortol is ,135092,140525
ic,18,102,The language of Loka is Rudtol. The language of Yelortol is ,144148,140865
ic,18,103,The language of Loka is Rudtol. The language of Yelortol is ,146225,135667
ic,18,104,The language of Loka is Rudtol. The language of Yelortol is ,150176,148113
ic,18,105,The language of Loka is Rudtol. The language of Yelortol is ,98862,111751
ic,19,100,The language of Loka is Rudtol. The language of Yelortol is ,3474,26980
ic,19,101,The language of Loka is Rudtol. The language of Yelortol is ,99938,132617
ic,19,102,The language of Loka is Rudtol. The language of Yelortol is ,145495,139119
ic,19,103,The language of Loka is Rudtol. The language of Yelortol is ,125285,125886
ic,19,104,The language of Loka is Rudtol. The language of Yelortol is ,148507,150020
ic,19,105,The language of Loka is Rudtol. The language of Yelortol is ,124858,136632
ic,20,100,The language of Loka is Rudtol. The language of Yelortol is ,2930,15717
ic,20,101,The language of Loka is Rudtol. The language of Yelortol is ,108788,134073
ic,20,102,The language of Loka is Rudtol. The language of Yelortol is ,147282,137637
ic,20,103,The language of Loka is Rudtol. The language of Yelortol is ,136635,125514
ic,20,104,The language of Loka is Rudtol. The language of Yelortol is ,149096,151191
ic,20,105,The language of Loka is Rudtol. The language of Yelortol is ,123114,113044
ic,21,100,The language of Loka is Rudtol. The language of Yelortol is ,12,9975
ic,21,101,The language of Loka is Rudtol. The language of Yelortol is ,94865,140215
ic,21,102,The language of Loka is Rudtol. The language of Yelortol is ,129667,137640
ic,21,103,The language of Loka is Rudtol. The language of Yelortol is ,148077,143193
ic,21,104,The language of Loka is Rudtol. The language of Yelortol is ,140327,150624
ic,21,105,The language of Loka is Rudtol. The language of Yelortol is ,126679,94017
ic,22,100,The language of Loka is Rudtol. The language of Yelortol is ,10,4803
ic,22,101,The language of Loka is Rudtol. The language of Yelortol is ,69065,131181
ic,22,102,The language of Loka is Rudtol. The language of Yelortol is ,109472,114986
ic,22,103,The language of Loka is Rudtol. The language of Yelortol is ,137466,139658
ic,22,104,The language of Loka is Rudtol. The language of Yelortol is ,118922,148498
ic,22,105,The language of Loka is Rudtol. The language of Yelortol is ,94497,74083
ic,23,100,The language of Loka is Rudtol. The language of Yelortol is ,5,995
ic,23,101,The language of Loka is Rudtol. The language of Yelortol is ,75848,124879
ic,23,102,The language of Loka is Rudtol. The language of Yelortol is ,99745,119357
ic,23,103,The language of Loka is Rudtol. The language of Yelortol is ,109487,131510
ic,23,104,The language of Loka is Rudtol. The language of Yelortol is ,94869,146276
ic,23,105,The language of Loka is Rudtol. The language of Yelortol is ,79940,57387
ic,24,100,The language of Loka is Rudtol. The language of Yelortol is ,1,287
ic,24,101,The language of Loka is Rudtol. The language of Yelortol is ,19620,75342
ic,24,102,The language of Loka is Rudtol. The language of Yelortol is ,34340,57956
ic,24,103,The language of Loka is Rudtol. The language of Yelortol is ,47187,83250
