block,layer,position,prompt,rank_intermediate,rank_answer
A,5,10,What is the capital of the rival of the rival of Dunkrorud?,2,445
A,5,11,What is the capital of the rival of the rival of Dunkrorud?,138807,148636
A,5,12,What is the capital of the rival of the rival of Dunkrorud?,148246,147396
A,5,13,What is the capital of the rival of the rival of Dunkrorud?,144017,149276
A,5,14,What is the capital of the rival of the rival of Dunkrorud?,77523,64072
A,6,9,What is the capital of the rival of the rival of Dunkrorud?,431,3552
A,6,10,What is the capital of the rival of the rival of Dunkrorud?,5,270
A,6,11,What is the capital of the rival of the rival of Dunkrorud?,147193,151009
A,6,12,What is the capital of the rival of the rival of Dunkrorud?,149456,149675
A,6,13,What is the capital of the rival of the rival of Dunkrorud?,144128,149749
A,6,14,What is the capital of the rival of the rival of Dunkrorud?,59328,66788
A,7,9,What is the capital of the rival of the rival of Dunkrorud?,914,5908
A,7,10,What is the capital of the rival of the rival of Dunkrorud?,6,416
A,7,11,What is the capital of the rival of the rival of Dunkrorud?,144936,151359
A,7,12,What is the capital of the rival of the rival of Dunkrorud?,132628,142919
A,7,13,What is the capital of the rival of the rival of Dunkrorud?,138170,149207
A,7,14,What is the capital of the rival of the rival of Dunkrorud?,128825,106146
A,8,9,What is the capital of the rival of the rival of Dunkrorud?,1072,10297
A,8,10,What is the capital of the rival of the rival of Dunkrorud?,5,281
A,8,11,What is the capital of the rival of the rival of Dunkrorud?,141865,151246
A,8,12,What is the capital of the rival of the rival of Dunkrorud?,130267,145725
A,8,13,What is the capital of the rival of the rival of Dunkrorud?,137279,150078
A,8,14,What is the capital of the rival of the rival of Dunkrorud?,138549,125993
A,9,9,What is the capital of the rival of the rival of Dunkrorud?,960,8824
A,9,10,What is the capital of the rival of the rival of Dunkrorud?,7,399
A,9,11,What is the capital of the rival of the rival of Dunkrorud?,141725,150964
A,9,12,What is the capital of the rival of the rival of Dunkrorud?,138635,145490
A,9,13,What is the capital of the rival of the rival of Dunkrorud?,140500,148920
A,9,14,What is the capital of the rival of the rival of Dunkrorud?,150515,134714
A,10,9,What is the capital of the rival of the rival of Dunkrorud?,1550,6863
A,10,10,What is the capital of the rival of the rival of Dunkrorud?,19,325
A,10,11,What is the capital of the rival of the rival of Dunkrorud?,145584,150316
A,10,12,What is the capital of the rival of the rival of Dunkrorud?,139310,141154
A,10,13,What is the capital of the rival of the rival of Dunkrorud?,143145,146890
A,10,14,What is the capital of the rival of the rival of Dunkrorud?,151560,144977
A,11,9,What is the capital of the rival of the rival of Dunkrorud?,701,5898
A,11,10,What is the capital of the rival of the rival of Dunkrorud?,19,580
A,11,11,What is the capital of the rival of the rival of Dunkrorud?,143555,150247
A,11,12,What is the capital of the rival of the rival of Dunkrorud?,133640,137491
A,11,13,What is the capital of the rival of the rival of Dunkrorud?,136219,145425
A,11,14,What is the capital of the rival of the rival of Dunkrorud?,151656,145548
A,12,9,What is the capital of the rival of the rival of Dunkrorud?,418,3216
A,12,10,What is the capital of the rival of the rival of Dunkrorud?,12,241
A,12,11,What is the capital of the rival of the rival of Dunkrorud?,145997,150280
A,12,12,What is the capital of the rival of the rival of Dunkrorud?,140258,140341
A,12,13,What is the capital of the rival of the rival of Dunkrorud?,143038,146682
A,12,14,What is the capital of the rival of the rival of Dunkrorud?,151290,138348
A,13,9,What is the capital of the rival of the rival of Dunkrorud?,173,2233
A,13,10,What is the capital of the rival of the rival of Dunkrorud?,9,167
A,13,11,What is the capital of the rival of the rival of Dunkrorud?,148921,151352
A,13,12,What is the capital of the rival of the rival of Dunkrorud?,138692,144639
A,13,13,What is the capital of the rival of the rival of Dunkrorud?,136820,147756
A,13,14,What is the capital of the rival of the rival of Dunkrorud?,151335,141568
A,14,9,What is the capital of the rival of the rival of Dunkrorud?,139,2112
A,14,10,What is the capital of the rival of the rival of Dunkrorud?,10,202
A,14,11,What is the capital of the rival of the rival of Dunkrorud?,150924,151688
A,14,12,What is the capital of the rival of the rival of Dunkrorud?,146929,148768
A,14,13,What is the capital of the rival of the rival of Dunkrorud?,145810,150256
A,14,14,What is the capital of the rival of the rival of Dunkrorud?,151126,134249
A,15,9,What is the capital of the rival of the rival of Dunkrorud?,422,3568
A,15,10,What is the capital of the rival of the rival of Dunkrorud?,17,119
A,15,11,What is the capital of the rival of the rival of Dunkrorud?,151732,151819
A,15,12,What is the capital of the rival of the rival of Dunkrorud?,148844,148648
A,15,13,What is the capital of the rival of the rival of Dunkrorud?,148854,150594
A,15,14,What is the capital of the rival of the rival of Dunkrorud?,150245,115950
A,16,9,What is the capital of the rival of the rival of Dunkrorud?,12738,34286
A,16,10,What is the capital of the rival of the rival of Dunkrorud?,43,108
A,16,11,What is the capital of the rival of the rival of Dunkrorud?,151889,151858
A,16,12,What is the capital of the rival of the rival of Dunkrorud?,151479,150868
A,16,13,What is the capital of the rival of the rival of Dunkrorud?,151234,151334
A,16,14,What is the capital of the rival of the rival of Dunkrorud?,150470,119370
A,17,9,What is the capital of the rival of the rival of Dunkrorud?,15825,33008
A,17,10,What is the capital of the rival of the rival of Dunkrorud?,45,39
A,17,11,What is the capital of the rival of the rival of Dunkrorud?,151785,151706
A,17,12,What is the capital of the rival of the rival of Dunkrorud?,151638,151288
A,17,13,What is the capital of the rival of the rival of Dunkrorud?,151529,151480
A,17,14,What is the capital of the rival of the rival of Dunkrorud?,150158,115545
A,18,9,What is the capital of the rival of the rival of Dunkrorud?,48888,86225
A,18,10,What is the capital of the rival of the rival of Dunkrorud?,22,29
A,18,11,What is the capital of the rival of the rival of Dunkrorud?,151744,151790
A,18,12,What is the capital of the rival of the rival of Dunkrorud?,151347,151103
A,18,13,What is the capital of the rival of the rival of Dunkrorud?,151293,151658
A,18,14,What is the capital of the rival of the rival of Dunkrorud?,149092,107230
A,19,9,What is the capital of the rival of the rival of Dunkrorud?,86738,120604
A,19,10,What is the capital of the rival of the rival of Dunkrorud?,12,15
A,19,11,What is the capital of the rival of the rival of Dunkrorud?,151138,148028
A,19,12,What is the capital of the rival of the rival of Dunkrorud?,151113,149891
A,19,13,What is the capital of the rival of the rival of Dunkrorud?,151216,151785
A,19,14,What is the capital of the rival of the rival of Dunkrorud?,126974,100519
A,20,9,What is the capital of the rival of the rival of Dunkrorud?,117634,140656
A,20,10,What is the capital of the rival of the rival of Dunkrorud?,10,15
A,20,11,What is the capital of the rival of the rival of Dunkrorud?,149559,136690
A,20,12,What is the capital of the rival of the rival of Dunkrorud?,150293,147233
A,20,13,What is the capital of the rival of the rival of Dunkrorud?,147481,151410
A,20,14,What is the capital of the rival of the rival of Dunkrorud?,131516,113479
A,21,9,What is the capital of the rival of the rival of Dunkrorud?,108295,140796
A,21,10,What is the capital of the rival of the rival of Dunkrorud?,10,3
A,21,11,What is the capital of the rival of the rival of Dunkrorud?,148858,67489
A,21,12,What is the capital of the rival of the rival of Dunkrorud?,148914,148296
A,21,13,What is the capital of the rival of the rival of Dunkrorud?,135422,150582
A,21,14,What is the capital of the rival of the rival of Dunkrorud?,118408,100634
A,22,9,What is the capital of the rival of the rival of Dunkrorud?,96230,132153
A,22,10,What is the capital of the rival of the rival of Dunkrorud?,10,9
A,22,11,What is the capital of the rival of the rival of Dunkrorud?,126172,85940
A,22,12,What is the capital of the rival of the rival of Dunkrorud?,136983,146549
A,22,13,What is the capital of the rival of the rival of Dunkrorud?,115709,147276
A,22,14,What is the capital of the rival of the rival of Dunkrorud?,144771,125112
A,23,9,What is the capital of the rival of the rival of Dunkrorud?,89602,130987
A,23,10,What is the capital of the rival of the rival of Dunkrorud?,12,7
A,23,11,What is the capital of the rival of the rival of Dunkrorud?,117969,110972
A,23,12,What is the capital of the rival of the rival of Dunkrorud?,104861,76909
A,23,13,What is the capital of the rival of the rival of Dunkrorud?,41007,139297
A,23,14,What is the capital of the rival of the rival of Dunkrorud?,132650,110188
A,24,9,What is the capital of the rival of the rival of Dunkrorud?,80618,137533
A,24,10,What is the capital of the rival of the rival of Dunkrorud?,14,5
A,24,11,What is the capital of the rival of the rival of Dunkrorud?,129225,127543
A,24,12,What is the capital of the rival of the rival of Dunkrorud?,114301,122762
A,24,13,What is the capital of the rival of the rival of Dunkrorud?,37166,139811
A,24,14,What is the capital of the rival of the rival of Dunkrorud?,106013,98421
A,25,9,What is the capital of the rival of the rival of Dunkrorud?,28323,138231
A,25,10,What is the capital of the rival of the rival of Dunkrorud?,10,8
A,25,11,What is the capital of the rival of the rival of Dunkrorud?,135425,142826
A,25,12,What is the capital of the rival of the rival of Dunkrorud?,96848,109403
A,25,13,What is the capital of the rival of the rival of Dunkrorud?,9839,119394
A,25,14,What is the capital of the rival of the rival of Dunkrorud?,89611,88179
A,26,9,What is the capital of the rival of the rival of Dunkrorud?,9755,128214
A,26,10,What is the capital of the rival of the rival of Dunkrorud?,12,7
A,26,11,What is the capital of the rival of the rival of Dunkrorud?,87085,100916
A,26,12,What is the capital of the rival of the rival of Dunkrorud?,71523,75913
A,26,13,What is the capital of the rival of the rival of Dunkrorud?,3489,51079
A,26,14,What is the capital of the rival of the rival of Dunkrorud?,51245,45263
B,0,9,What is the capital of the ally of the rival of Sutol?,48735,69333
B,0,10,What is the capital of the ally of the rival of Sutol?,6,53
B,0,11,What is the capital of the ally of the rival of Sutol?,8368,38449
B,0,12,What is the capital of the ally of the rival of Sutol?,67848,120781
B,0,13,What is the capital of the ally of the rival of Sutol?,34512,97114
